4.2282e-09
1.1371e-09
8.1762e-12
7.5604e-10
8.4429e-10
2.8092e-11
1.2458e-09
5.9602e-09
1.1019e-08
1.2063e-08
8.7712e-09
4.6615e-09
2.5497e-09
3.0153e-09
7.7196e-09
2.0986e-08
4.5319e-08
7.6368e-08
1.052e-07
1.2665e-07
1.4506e-07
1.7356e-07
2.3145e-07
3.4362e-07
5.3836e-07
8.3932e-07
1.2577e-06
1.7972e-06
2.4762e-06
3.359e-06
4.5818e-06
6.3697e-06
9.0431e-06
1.3015e-05
1.8782e-05
2.6937e-05
3.8237e-05
5.3741e-05
7.5027e-05
0.00010443
0.00014521
0.00020166
0.00027892
0.00038265
0.00051845
0.00069109
0.00090343
0.0011543
0.0014327
0.0016974
0.0018096
0.0014307
0.00059522
0.00018076
0.00033985
0.00043226
0.00071109
0.00094033
0.00076304
0.00039096
5.715e-05
3.9886e-05
0.00011053
6.6964e-05
0.00016105
0.00044307
0.00083118
0.0011681
0.0010971
0.00073124
0.00041582
0.00045659
0.00057387
0.00055011
0.0005363
0.00060078
0.00078497
0.00089717
0.00078126
0.00049804
0.00022818
8.3914e-05
5.6496e-05
0.00012285
0.00021244
0.00037279
0.00054021
0.00059575
0.00057136
0.00051088
0.00041905
0.00040373
0.00052166
0.0006463
0.00073443
0.00075644
0.00067034
0.00049146
0.00030963
0.00022872
0.00022982
0.00030251
0.0004308
0.00051504
0.00051558
0.00045686
0.0003977
0.0003817
0.00044758
0.00060141
0.00072967
0.00072561
0.00063354
0.00053766
0.00046221
0.00039898
0.00035939
0.00036653
0.00039731
0.00042415
